id,earnings_weekly,trip_count_monthly,avg_rating_last_90_days,job_type,gender,age,cancellation_rate,zone,rent_paid_last_12_months,utility_paid_last_12,app_logins_last_30_days,complaints_last_6_months,outstanding_loans
d820bfa2-b479-4c96-8a65-245ce09b02fd,995.56,52,3.571,Graphic Designer,Female,34,0.09,Rural East,10,9,15,6,640
b47450e6-2ad5-4400-97f1-759f099ccd9d,1390.13,66,3.517,Ride-Hail,Male,20,0.107,Rural West,12,10,32,2,682
912de49d-51e1-4f91-aba8-87bad1d30a84,561.88,57,4.737,Delivery Car,Female,25,0.151,Rural East,6,0,27,8,305
4b88405f-09e9-41a0-a99c-e96c499540f2,1912.01,129,2.411,Ride-Hail,Male,29,0.027,Rural North,0,10,25,3,897
d53e2a42-0b44-428d-9b0c-8c63b15a26da,1177.19,70,3.764,Taxi Driver,Male,26,0.146,Rural South,4,4,16,7,673
95bb0e97-d33c-4dbc-be66-d45f06eec392,1780.84,73,2.337,Ride-Hail,Male,21,0.181,Rural East,9,6,23,4,897
b3f28b17-571b-4c3f-8a9e-4d449d7e70b1,1463.41,52,3.425,Graphic Designer,Female,42,0.196,Urban North,7,11,15,8,355
725b491c-a482-475a-9d4b-4d891de05050,1605.72,50,3.707,Delivery Bike,Female,43,0.05,Rural South,8,9,28,4,528
1cdd5851-006c-46f3-8463-931590e64486,1311.69,30,3.693,Food Delivery,Female,43,0.112,Rural East,2,12,34,7,470
1769ac4b-66b3-4736-a000-af6929db0336,973.19,129,4.575,Delivery Car,Female,32,0.095,Urban East,1,10,19,8,760
4c9937e2-2369-4a18-8152-2dad9b2a28e2,1701.96,115,3.86,Food Delivery,Female,21,0.141,Rural North,1,11,29,5,51
795e0749-00d7-415e-a29d-d60c9bd7c0a4,1105.75,139,2.899,"",Female,33,0.045,Urban North,7,2,58,2,548
93468aec-26d8-4ae5-86fd-53c83154519a,1972.55,83,3.282,Delivery Bike,Male,35,0.066,Urban North,6,4,29,7,975
4f671f46-d9c8-441d-ba9c-28be14405629,565.19,135,2.074,Package Delivery Driver,Male,32,0.191,Urban South,9,2,23,3,676
9fd51d81-e444-4a17-8952-b91245191359,1801.43,144,4.691,Food Delivery,Bigender,36,0.049,Rural North,4,4,39,0,130
94c662a5-0a4c-47b2-9bde-c7f41c49228b,706.43,108,3.441,Delivery Bike,Female,31,0.115,Urban South,1,10,8,0,779
35cd319c-df2b-4731-894d-73550c475a14,1603.4,10,4.192,Graphic Designer,Female,24,0.097,Rural West,3,8,52,4,662
678a5744-4649-4e74-af55-f97058db4028,1994.46,41,2.746,Delivery Bike,Genderqueer,42,0.056,Urban West,10,9,51,6,858
81821452-68c4-4b2e-9b9b-1d3c1fc8de07,1228.73,29,4.385,Taxi Driver,Polygender,21,0.069,Rural North,7,9,29,3,866
1ab8d594-691b-4bdf-997d-dc7305fe5ddd,1186.48,18,2.864,Taxi Driver,Female,36,0.133,Rural North,12,9,57,0,837
ee729ffc-e021-4e6d-82aa-e49e4e2d06fd,1946.51,48,3.054,Food Delivery,Male,28,0.076,Rural South,3,7,40,4,470
3b04aa9a-4530-4cb7-b053-2e70843beb22,1225.86,17,3.959,Package Delivery Driver,Male,49,0.196,Rural South,8,5,52,3,114
067ae0d7-8c3e-48a2-8adf-ab1ad81e2858,758.47,130,4.131,Delivery Car,Female,22,0.143,Rural South,7,8,44,1,953
560e49d3-de04-48a9-ab2c-f62c65cded34,1458.79,94,3.681,"",Male,35,0.049,Rural South,1,9,53,3,352
86654f52-5c94-4b5e-9b05-90b976aff463,1906.11,98,2.209,Delivery Bike,Female,27,0.092,Urban West,10,3,28,1,694
364f4219-c67e-4362-994e-8757752362bd,1796.97,107,2.707,Ride-Hail,Male,24,0.17,Rural South,9,12,28,8,904
02ce7586-f5b6-439c-8c53-f95028812af9,572.2,108,2.24,Ride-Hail,Male,48,0.048,Rural East,6,9,50,7,508
d4ce0e5e-ef5c-490d-ada2-c6c8ea2e35ce,1747.61,143,2.433,Delivery Car,Male,21,0.048,Urban North,10,0,37,4,907
4415ed73-f20d-4b14-9544-1baffd64eecb,1527.46,102,2.415,Package Delivery Driver,Male,30,0.137,Urban North,0,10,58,6,458
a5ad680d-7020-4b9d-bea0-975648d66185,1860.66,50,2.393,Graphic Designer,Male,48,0.115,Urban South,0,2,36,1,887
4ddcbc83-59a5-462e-a79c-53da912b5515,1831.92,37,2.602,Delivery Bike,Female,21,0.113,Rural East,10,4,16,4,701
a1871a99-e778-4008-814c-890ef80f7cca,1368.62,32,4.147,Ride-Hail,Male,31,0.194,Rural South,10,8,24,10,712
a0447b94-04bb-4001-b73d-c070b4e92fe6,670.79,89,4.689,"",Male,39,0.143,Urban East,3,12,4,6,12
3703b79f-51da-4041-9cc3-aecb0e905b40,621.83,84,3.666,Taxi Driver,Female,45,0.109,Rural North,7,5,21,5,486
94783969-7cfc-4119-a029-c7be2f02eab5,915.23,51,3.159,Delivery Bike,Female,40,0.085,Rural West,5,11,15,10,205
98442840-e4e6-4f71-83e8-a05ea9d37301,1227.24,99,4.102,Delivery Car,Female,25,0.119,Urban East,12,7,27,1,751
6ffc4e38-b7cc-40c1-8e46-4c8fe6880120,1944.39,28,2.533,"",Male,46,0.157,Rural West,8,4,60,5,736
9bd66f0d-7115-43f3-afee-399dfeef7367,1854.31,79,4.802,Taxi Driver,Male,23,0.165,Rural North,8,12,49,8,486
956375bb-b350-4dbf-ae82-343093507aa5,1388.06,142,2.809,Food Delivery,Female,45,0.113,Rural South,12,12,8,6,779
4faf22b2-7383-40e1-9b3f-631c9810b1c9,1163.38,141,3.191,Delivery Bike,Male,48,0.097,Urban South,10,3,59,9,372
226f01b5-27a8-4c88-953c-a66ecb34af46,926.01,18,3.086,Delivery Car,Female,47,0.171,Rural East,12,10,45,0,392
c0930b7b-e023-482c-b3a3-b6f70c592a96,619.85,122,3.42,Package Delivery Driver,Male,40,0.113,Urban South,1,10,39,2,470
2170bf99-bd1b-4c49-b500-dc7b5ad19a8f,1280.2,130,2.55,"",Female,30,0.191,Rural East,2,12,49,4,905
76b9d4b0-3bf8-494f-8e1e-6820e3ac1ebf,717.94,137,3.167,Food Delivery,Female,43,0.004,Rural East,7,10,6,1,942
101513e2-3739-433d-9ef4-d4d387856e27,1878.21,150,4.072,Package Delivery Driver,Female,39,0.156,Urban West,4,5,9,7,305
ff0661bb-0b60-4dcc-a194-13db235f6dab,864.47,18,2.804,Ride-Hail,Female,40,0.027,Rural South,8,8,33,1,762
46ab0831-b06e-445f-84a7-2d4f501bf55b,1560.59,53,4.642,"",Male,43,0.091,Urban West,12,10,5,5,251
7c00e032-90d5-43b3-ae48-b80bd59edd8e,929.28,25,3.547,Food Delivery,Male,44,0.02,Urban East,12,8,7,7,892
51331137-2f75-45fb-bfb2-8a8569aa34d0,901.36,46,2.095,Delivery Car,Male,44,0.075,Rural West,5,1,56,5,12
b278e57d-af74-4f5c-9636-621f3f24482f,577.53,94,2.669,Package Delivery Driver,Agender,46,0.085,Urban East,2,3,29,3,392
0cb20094-70ec-42e8-8b5c-1c9deb8c621a,1342.55,98,2.518,Package Delivery Driver,Female,35,0.039,Urban North,1,5,7,5,181
6e353225-116e-445e-884b-1a9e25734fd0,1764.06,79,2.445,Delivery Bike,Female,47,0.091,Urban South,6,1,56,7,468
0bc09f48-c80d-40f0-971f-1efac28a4bfc,1184.25,125,4.087,Graphic Designer,Male,33,0.16,Urban East,9,9,44,3,767
16d3ac90-c6c6-4cb2-80e1-016a6ed092f4,1428.2,67,2.152,Food Delivery,Male,36,0.166,Rural North,12,5,43,10,686
0fe6926b-0742-4d8f-9d18-5b5ab64969e2,1888.65,83,4.707,Graphic Designer,Polygender,48,0.2,Urban East,11,11,35,8,880
04ccd0f0-7ab4-4286-8b39-f3cb12471494,1535.43,137,2.126,Delivery Car,Male,39,0.039,Urban North,3,4,57,6,936
ca9241d7-dc78-44f3-81ce-b31ef065221d,1032.88,62,3.591,Delivery Car,Male,27,0.079,Urban East,12,12,45,6,577
0e939724-125f-4acf-9d63-b30fab7ba92c,538.82,16,2.053,Package Delivery Driver,Female,36,0.034,Rural East,4,8,7,5,366
2af93ced-7182-4261-b49e-460f9e3256a0,1243.81,71,3.451,"",Female,39,0.016,Urban North,4,6,0,1,705
8237b8d3-c1e3-496c-988c-ca9086bf5825,869.21,37,2.982,Delivery Car,Female,31,0.076,Rural West,4,11,38,8,471
900d367d-2fb2-4187-9e03-7c2eab354835,796.54,78,2.357,Delivery Bike,Female,35,0.059,Rural North,6,5,50,5,492
12fff9bc-97c8-4f0c-8516-2d8843f57a63,1663.7,65,4.499,Package Delivery Driver,Male,36,0.145,Urban East,6,7,35,8,700
c120416f-c0ea-404e-a047-4032788cd9bc,1318.14,54,2.977,"",Male,48,0.157,Rural South,11,0,1,10,979
5b82e7a4-096a-4d72-a6e0-88288cca59d2,1140.64,41,4.734,Delivery Car,Female,41,0.183,Urban West,8,0,20,9,97
2ff8e2d6-4d98-4390-b663-891d49f7fb96,882.66,145,3.146,"",Male,48,0.089,Rural North,5,1,19,0,635
bc015099-784a-4e73-b812-3a79baa20226,549.07,96,3.868,Delivery Bike,Male,50,0.164,Rural West,1,12,52,1,478
18f8f564-8405-435a-89ef-f220e28995f3,1336.56,25,3.709,Package Delivery Driver,Male,32,0.038,Rural North,1,7,25,8,767
1668b245-839c-42a6-9eac-cf092543baef,1928.34,121,2.586,Food Delivery,Female,46,0.003,Urban South,12,0,37,6,261
0e3badc1-e732-467e-8ddb-b5e9b17a5d7b,1407.8,32,3.128,Package Delivery Driver,Female,29,0.172,Urban North,11,0,53,7,958
4064c6d0-4ad8-4aa1-bc71-75cc02e6914d,672.48,108,3.739,Ride-Hail,Male,28,0.034,Rural West,9,7,22,1,205
f520b313-a51e-40f8-96c4-ed98b910b64b,1244.39,11,4.986,Delivery Bike,Male,33,0.113,Urban East,10,2,9,1,20
e1b3ceba-23fc-402f-83d6-41fcf71c1d54,1511.81,149,4.769,Delivery Bike,Female,34,0.137,Urban West,1,3,39,0,614
16995010-1d5c-4dbc-a319-8533e28ac4c4,1122.71,17,3.626,Graphic Designer,Female,30,0.104,Urban East,6,12,13,5,683
484e40c8-73fd-4b41-8823-d31cb8447c93,684.32,135,3.641,Graphic Designer,Female,20,0.056,Rural South,6,7,37,2,389
435d5f68-41d0-4f5b-9d55-223e6924f443,1249.14,141,2.7,Food Delivery,Genderqueer,42,0.16,Urban South,7,4,49,3,485
d84ad206-f9ed-4298-9298-ca246a9e4c5d,1547.17,123,2.087,Package Delivery Driver,Female,27,0.078,Rural East,11,7,31,5,199
304c7d29-5e60-4c31-bd45-bca55b27ee77,1455.47,108,4.912,Delivery Car,Male,50,0.006,Urban South,6,0,56,9,151
982f6b79-4f46-4d18-8603-54333ad20da7,976.51,36,2.475,Food Delivery,Female,50,0.078,Rural East,10,5,57,2,751
50400100-88ff-4816-ba2b-53a8ec4bf6c2,1689.56,143,4.697,Delivery Car,Female,21,0.087,Urban South,1,1,58,5,111
80a05a6c-f566-4fd0-990d-7ca4d808e526,1997.91,123,3.305,Taxi Driver,Female,43,0.037,Urban West,4,7,31,3,180
2bd7803d-f9e5-4f84-bf7b-7113efad4192,1657.39,136,3.2,Delivery Car,Female,26,0.078,Rural South,3,12,1,10,571
3e6deddb-0afb-4fda-b801-8293f76e49b2,804.84,90,4.005,Ride-Hail,Male,21,0.088,Rural South,3,6,1,10,518
e0acf5b6-3ec5-4b13-8908-3f94fb569284,658.53,61,4.51,"",Male,28,0.044,Urban West,11,2,7,1,887
99eab668-c949-4c63-a7c7-8ab94ef35d34,927.34,147,2.706,"",Male,29,0.069,Rural East,9,12,3,4,624
1d928cb0-be22-4f20-a733-fed6acc45782,694.71,13,3.96,Delivery Car,Male,23,0.144,Rural East,8,6,20,5,91
3cf8f6f2-1c72-42aa-adbd-4d02a88ffdcb,1808.53,105,4.366,Package Delivery Driver,Female,49,0.172,Rural East,2,5,11,2,447
17b67ebb-9f8a-4997-8c3e-ea97904686a7,663.5,33,4.22,Taxi Driver,Male,26,0.18,Urban East,5,10,33,3,753
6466f1c5-26dc-470f-ac7b-53506cea8b71,1090.05,83,3.004,Delivery Bike,Male,40,0.162,Rural East,7,4,43,0,765
6130198f-f00c-4057-b9bc-d47a7b7db058,1796.79,118,4.439,Delivery Bike,Male,50,0.04,Rural North,1,8,3,6,172
83086724-1910-4fb2-a425-542b2b531cb3,1355.22,110,4.777,Food Delivery,Male,43,0.198,Rural North,11,11,29,0,301
db8fd2e7-5de4-46d5-a393-aac6a2edff17,1354.86,64,4.569,Ride-Hail,Male,31,0.113,Rural West,4,7,26,8,854
5c19ed1b-72aa-4659-84ae-49ba54bf936d,1509.54,12,4.264,Graphic Designer,Male,47,0.199,Rural West,9,5,14,0,311
a7223b18-9c9b-4264-8d31-9e5d5b068208,1611.38,105,2.662,Ride-Hail,Female,28,0.055,Rural North,11,4,3,10,708
2128f74b-025d-45e3-b394-b846e1aab117,1377.2,137,4.008,Ride-Hail,Male,41,0.087,Rural North,6,10,20,2,541
4c8f6054-c438-450e-813c-4a31e6c9d0d0,1566.94,146,3.766,Graphic Designer,Female,23,0.142,Urban West,12,1,46,9,277
f82a819a-f2b7-472f-ad37-961aba64fac6,1445.11,105,4.259,Ride-Hail,Male,43,0.115,Urban West,5,9,22,2,728
c60b6012-e40e-4794-befd-099809f06d4c,1560.37,24,4.204,"",Bigender,26,0.13,Urban West,6,8,34,3,883
070f590b-c4df-4778-8b36-70c6bd3309dc,1613.39,131,2.02,Delivery Bike,Female,38,0.079,Urban North,11,8,59,2,202
097ef744-f40b-4158-8e73-9260f89e4afe,855.69,47,3.799,Taxi Driver,Female,31,0.007,Rural East,7,5,48,2,738
a6f33fb4-1288-4834-b60d-1c8bc3fc9aad,1025.15,148,2.303,Graphic Designer,Male,24,0.116,Rural North,10,11,57,8,222
0cb05076-7d24-4d71-935a-2547beb1e459,1664.05,29,4.929,Delivery Bike,Female,34,0.183,Rural West,7,9,25,3,217
4f37acd4-7843-4e15-96df-e37e6fb52dd5,1857.85,59,3.884,Package Delivery Driver,Female,29,0.035,Urban North,3,12,30,4,799
038689fa-766d-4225-9824-b9808cd68d4a,564.83,96,4.028,Food Delivery,Female,23,0.025,Urban West,5,5,40,0,366
a7399858-02eb-404a-bce5-b054783be13a,1103.33,134,2.462,Taxi Driver,Male,25,0.088,Urban West,6,9,15,0,280
dfc6101e-ecac-4f08-bd1b-7034c644f22b,726.43,85,3.803,Graphic Designer,Female,50,0.055,Urban South,2,4,19,4,918
7e95d155-09be-4759-831f-6f2c2ec89f18,677.38,126,4.456,Taxi Driver,Polygender,35,0.034,Rural West,12,2,54,1,489
81ad0a5a-03b5-4e54-a4f0-1dedd1b3b383,777.1,64,3.286,Package Delivery Driver,Male,37,0.123,Urban West,1,8,46,2,657
8afde339-731a-4ee3-8e27-9aa0cad5c025,540.92,47,3.938,Graphic Designer,Male,30,0.148,Urban North,4,8,45,1,579
8db950ab-9208-4170-845e-5be65f8a2517,958.68,48,4.073,Ride-Hail,Male,26,0.098,Rural West,2,11,9,1,225
dc33debf-2c01-473f-b243-e725de84459b,1374.02,145,2.176,Graphic Designer,Female,24,0.065,Urban North,1,4,26,2,662
056ddf40-69c3-48e9-a025-bd620b30791c,1475.38,66,4.315,"",Male,49,0.081,Urban West,12,9,6,1,914
571dead7-7794-4d40-aaba-8377d8e52563,580.54,65,3.681,"",Polygender,50,0.052,Rural East,4,9,9,9,431
9db4e5e5-0c11-4efc-ba42-5149288bdfeb,626.68,37,2.156,Ride-Hail,Female,37,0.042,Rural North,7,11,23,8,482
21d877aa-f9f4-474b-8027-ee687991baae,1958.9,29,2.902,Taxi Driver,Female,20,0.154,Urban West,0,6,21,5,802
8dc84f75-8a23-4af2-8600-29b3f145d343,1101.69,119,4.058,Taxi Driver,Male,36,0.024,Urban North,2,11,9,0,611
12cc7f85-602e-4f38-ada8-f2b836b5751a,1201.8,110,3.093,Package Delivery Driver,Female,21,0.172,Urban South,8,12,35,6,100
e07acfa0-193f-40bb-a8d4-bdd1c8321564,1311.15,101,4.522,Package Delivery Driver,Male,47,0.062,Urban South,10,7,25,0,424
bbb98223-4f8a-45ad-9c46-7c2e131d907f,652.03,75,2.964,Graphic Designer,Female,34,0.094,Urban North,1,3,47,10,210
a13ddbe3-98dc-43a3-94e3-11bcae2a1079,819.55,87,2.735,Taxi Driver,Female,43,0.073,Urban East,3,0,26,7,172
4f6db6fd-2d5c-4842-b557-3c0c8b49df23,1255.22,91,4.72,Taxi Driver,Male,38,0.148,Urban South,4,5,34,1,884
45282d47-c311-4a30-b760-c0f336653396,1543.04,78,2.092,Food Delivery,Non-binary,48,0.061,Urban North,3,4,4,2,336
39235ad8-997c-4cf8-933c-59a7bebc4fa3,962.46,32,4.855,Graphic Designer,Male,42,0.059,Urban North,0,12,40,2,623
9f3444b9-48b6-4651-965f-7ebf2904c0a9,1953.81,98,2.25,Delivery Bike,Male,45,0.008,Urban East,4,8,48,3,418
8a6088d9-89c5-440c-b81e-18db73e9f7ff,993.93,43,2.765,Ride-Hail,Male,22,0.068,Rural South,7,8,13,5,541
2626b71b-2b61-4bab-a61c-7144f02aa0d8,1321.73,106,3.709,Taxi Driver,Female,30,0.125,Rural East,8,2,8,1,145
6480bdf7-f582-4ceb-b4f7-e39a512f3749,1343.19,22,4.029,"",Female,49,0.075,Urban West,7,8,57,4,60
0f1a15f2-19f5-4cc9-a20d-c8d5eceedaaf,1813.88,56,2.445,Taxi Driver,Male,49,0.182,Urban South,5,6,31,7,466
07905376-b7f8-4400-b2cb-fc3b9a71634b,1815.73,87,2.82,Taxi Driver,Female,35,0.106,Rural North,2,10,30,9,52
a7ac88f7-8fae-4292-802e-9376b4ba40a5,659.0,50,3.637,Taxi Driver,Male,37,0.191,Rural East,0,8,29,2,249
81667956-7c20-4c0a-ad48-c8a85493072c,1238.6,36,2.678,Taxi Driver,Female,50,0.069,Urban North,5,9,11,10,644
ca76eb39-9465-4054-8f73-65a0310e6397,641.14,122,4.572,Delivery Car,Genderfluid,46,0.008,Urban East,1,12,24,10,910
d4df6a8a-c1be-48c7-92b0-65024b7c18b8,1269.81,87,2.156,Package Delivery Driver,Female,44,0.089,Rural East,11,6,21,3,483
96856c8f-db70-41f1-b31b-0da9afcfcd22,739.95,78,2.649,"",Agender,35,0.073,Rural West,6,9,47,7,637
0cedeffe-cda7-485b-a407-ea651ec21786,528.89,137,3.772,Package Delivery Driver,Non-binary,45,0.097,Rural West,12,7,31,5,638
07f5213a-13fd-4d1c-8d12-f0cc6cfeb978,507.71,49,3.837,Ride-Hail,Agender,29,0.025,Rural North,9,3,29,8,474
43da5329-f5b0-486b-ad95-7540486d73fe,976.65,62,2.247,Graphic Designer,Female,47,0.05,Urban East,7,10,22,10,926
b1bf9478-def7-4541-aea9-55b4bf2f5a71,1010.98,78,4.0,Delivery Car,Agender,38,0.073,Urban East,5,10,24,7,722
8d631534-5885-4b0c-b40e-a51e171e83a9,1809.33,54,4.89,Taxi Driver,Female,24,0.141,Rural West,1,8,32,3,569
9ed5a155-b8a3-42c3-a71d-65cd2a424b99,1348.12,73,2.066,Food Delivery,Male,49,0.168,Rural East,1,5,30,8,868
785dea4b-3214-45f8-b14e-33421a932671,1947.16,100,3.539,Ride-Hail,Female,37,0.015,Urban North,10,1,49,9,551
dd0ea7ed-d4de-4e6d-9a7f-2c6d5211ea4c,1479.98,32,2.783,Ride-Hail,Male,32,0.126,Urban South,8,9,41,3,46
0233e0c1-d583-4e67-beac-f45fd3bbd042,749.18,58,3.347,"",Female,48,0.023,Rural North,1,7,15,3,559
5f648a80-f793-4e9a-b9b9-25ba003a070a,657.72,149,4.345,Taxi Driver,Male,48,0.154,Urban West,5,0,35,9,833
e53e8070-8928-4fcf-9d77-7f864be6aa2c,1249.87,58,4.213,Ride-Hail,Male,34,0.07,Rural North,10,6,25,2,111
b650e5c1-ce36-4d8e-9853-390289f10378,1383.05,15,2.17,Package Delivery Driver,Female,41,0.036,Rural West,1,4,34,1,88
2ba217f0-0a5f-4409-a854-9a5d23d1d092,1433.49,69,3.557,Delivery Bike,Male,20,0.147,Rural East,3,6,45,6,811
970974ff-c4e1-47d3-b2db-911fb6f3acdd,601.48,119,2.974,Taxi Driver,Male,39,0.123,Rural South,9,6,45,3,905
5e8afff6-74b3-4b0e-8938-9f95967010d3,1886.08,34,2.458,Ride-Hail,Female,30,0.097,Urban North,3,8,54,4,816
f6af8783-cc3b-4f23-9140-123165a7ac17,1132.12,99,4.026,Package Delivery Driver,Female,41,0.117,Rural West,7,1,9,4,862
d4cf35b0-4802-49fc-a011-0f1dc0fadd6b,823.19,84,2.811,Taxi Driver,Female,50,0.12,Rural North,5,10,53,3,576
5a6c4faf-3c17-42d0-b9ff-0fb36f2998b0,1163.14,39,4.824,"",Female,42,0.194,Urban South,2,9,13,6,367
86a24396-29f6-4027-8f91-f19c53ede26e,1250.94,61,2.75,Graphic Designer,Male,32,0.128,Rural North,2,9,27,6,406
aa0e0dcf-51ca-4769-884e-4f2a70c7daea,1155.01,141,2.679,Taxi Driver,Bigender,45,0.118,Rural West,4,6,15,4,800
15824fda-7d6f-4f20-a404-e82d2b415cda,1346.28,93,4.177,Delivery Bike,Female,32,0.13,Rural West,4,6,34,9,480
ab41bdcc-f5d4-4dbd-94ce-58e0154e219e,1531.35,94,4.256,Graphic Designer,Male,29,0.029,Urban South,10,12,32,1,776
d77c4267-5e4d-427f-809e-cfef014d4516,1760.94,47,2.803,Delivery Bike,Female,43,0.176,Urban South,7,9,14,7,979
99a2759f-3ec5-44a2-afc7-9d2f6a5dabff,1003.27,144,3.299,Package Delivery Driver,Bigender,30,0.172,Urban South,3,8,9,3,98
c1e300e9-61fc-4bcf-bceb-1a24ad9db0d9,1382.52,74,4.97,Delivery Bike,Male,44,0.06,Urban North,1,8,29,7,169
3fc38e0c-134f-43ae-ad9b-b687a1f2c2e3,1282.31,111,4.178,Delivery Bike,Male,46,0.061,Urban North,4,2,4,4,455
e9f3c4ac-b2db-4c04-9de7-9279fa4c627d,1715.88,115,2.27,Delivery Car,Agender,22,0.147,Rural North,0,11,25,6,45
d37a7eb3-a3aa-4336-894d-990c07f3ddfe,1201.85,129,2.428,Graphic Designer,Male,26,0.113,Rural East,11,5,11,5,826
78fcca73-bbaf-4d04-98c1-15a0fcc042f2,1463.11,66,4.206,Ride-Hail,Female,31,0.125,Urban West,9,0,3,7,105
357411f0-b7ff-472b-9e38-20217c3bf040,709.2,64,2.171,Graphic Designer,Male,42,0.09,Urban West,10,0,6,9,249
e7853723-8159-4e23-b2a8-2d4bee0dcdd3,788.16,58,4.757,Package Delivery Driver,Polygender,34,0.166,Urban West,8,6,19,3,981
b8057c30-430b-447c-bba2-a320dfb5e11f,1291.24,68,2.422,"",Male,29,0.112,Urban North,4,12,2,3,731
5c1dc965-2184-429f-ba71-dfb449167ca7,1437.2,129,2.268,Package Delivery Driver,Female,26,0.149,Urban East,10,11,54,1,291
832813c1-56e2-4053-a29c-b48c5cdee09e,1936.03,74,3.133,Package Delivery Driver,Female,27,0.065,Urban South,12,6,47,6,910
d906c333-8e4f-45fd-9ac9-ad92984b35e6,1131.9,103,3.881,Graphic Designer,Female,36,0.187,Rural East,4,8,56,7,830
baee3990-990a-4328-89ec-ef829a146dd2,812.11,73,4.757,"",Female,34,0.047,Urban East,2,4,50,4,576
09857769-893e-4e9c-ad63-6eb2da6c0c20,1436.21,76,2.329,Ride-Hail,Female,49,0.095,Rural East,11,1,4,2,487
cd16bc09-a5c1-4e03-95f4-a2378d15f954,712.97,101,2.73,Ride-Hail,Female,40,0.112,Urban North,7,5,21,1,535
55aa8a18-58bf-49e1-9c2c-2551c23253cb,1615.51,114,3.762,Ride-Hail,Male,24,0.14,Rural South,8,11,11,8,735
f6de6653-9934-4fad-8d32-eedc783330a7,1276.55,39,3.984,Delivery Car,Male,48,0.144,Urban West,6,3,45,3,954
d50b1698-4247-4a03-8cfa-cfa284d22d8e,1204.16,144,2.671,Graphic Designer,Male,41,0.031,Urban South,9,1,27,6,188
9886cd67-a710-4da1-bc64-e39c6822d4e9,1470.64,118,2.918,Taxi Driver,Male,32,0.191,Urban West,3,12,6,8,752
9dbb3aeb-1c35-4b75-8866-bcf35bf29b2b,740.46,83,4.5,Delivery Car,Male,21,0.086,Rural East,11,5,45,3,105
43a8fdd8-718b-474f-943e-e9a2cfb6fbef,1127.11,107,2.252,Food Delivery,Female,22,0.152,Rural West,7,9,7,10,435
4c657d5e-71d4-43aa-8eba-75c9b0aeadaa,1529.85,22,2.891,"",Male,47,0.062,Rural South,7,7,1,8,852
418a9fc5-e504-4670-a288-70420cfff5ff,1567.6,21,3.511,"",Female,47,0.154,Urban South,9,10,49,8,482
6a3d3847-6e17-418e-8eaf-f2aae6dd3109,1359.46,13,2.828,Graphic Designer,Female,28,0.152,Urban North,3,5,44,4,27
0ce9079e-d324-4382-bbec-7f17fdd9019a,1627.12,92,3.111,Delivery Car,Male,21,0.105,Urban East,2,4,17,3,798
de0bfb46-fc96-409f-8841-28ea8b0d27a6,959.81,139,4.364,Graphic Designer,Male,40,0.059,Urban North,7,9,30,0,666
10b0da0c-2bb7-436a-99a3-c544af6bf626,1791.39,96,2.357,Delivery Bike,Male,46,0.191,Rural East,11,5,34,9,0
02750600-d1a7-4d0f-80c1-9fadc94dce86,1507.46,99,3.522,"",Female,29,0.044,Rural East,2,4,21,4,472
8af8cf1c-5b68-4acc-9735-f6119342da8b,1784.31,12,4.42,"",Female,36,0.107,Rural North,6,10,5,5,919
c177f74f-7258-4b92-a133-ad4ed1ba1329,1712.78,113,4.379,Graphic Designer,Male,29,0.025,Urban South,6,4,59,10,915
13fe96e1-3fa4-4501-8b9e-e4ab5172ac07,1752.94,10,2.659,Package Delivery Driver,Female,26,0.072,Rural East,8,8,56,2,13
148aacd8-9bed-4274-b384-c16d31c346c9,1127.93,55,4.314,Delivery Bike,Male,43,0.121,Urban West,11,10,16,10,649
57390c1b-ac26-417d-8740-d0511a4fe496,1045.56,70,3.625,Food Delivery,Female,26,0.03,Rural West,11,2,45,3,733
7fca3524-340e-44f0-ba22-e1db8393ea99,1630.43,146,4.374,Delivery Car,Male,28,0.089,Rural East,4,8,2,8,449
cbd980e0-923f-4cf3-ae7e-61be73c6fbcc,1995.76,66,4.804,Ride-Hail,Male,41,0.178,Rural North,12,4,48,1,91
214d730f-4388-427c-b73b-154f87379ce4,1025.85,109,3.863,Delivery Bike,Female,30,0.168,Urban West,5,8,9,3,374
49f16df2-c437-4ee4-a428-59b8d1039277,889.21,121,4.145,Ride-Hail,Male,50,0.12,Urban West,6,4,5,7,312
ea797b01-54d7-4e29-b84c-d202f70ee506,1106.35,23,4.554,"",Female,35,0.156,Rural South,6,12,51,7,301
caec52c5-6aac-4d77-a537-94d1c8c4aeff,1364.94,150,4.604,Graphic Designer,Male,30,0.182,Rural South,2,1,25,8,921
299b7051-5487-4665-8449-2d8c465df9c1,831.49,121,3.58,Taxi Driver,Female,25,0.197,Rural South,4,10,6,7,309
1ad7a173-d56f-420b-8a4c-259754449fce,886.98,85,2.846,Package Delivery Driver,Male,39,0.151,Urban East,4,10,59,7,396
5c819f0d-7bef-4e85-ba3d-757cf7b24775,1105.03,129,2.696,Graphic Designer,Male,25,0.194,Rural South,8,0,7,8,190
815f6c56-4b00-49fb-b152-8e88e8e92924,1229.26,74,4.593,Ride-Hail,Female,43,0.059,Urban South,6,8,33,9,876
39146adb-f056-4b76-b099-b5b80d91f736,1637.31,93,3.926,Delivery Bike,Male,25,0.111,Urban North,9,8,59,5,509
41b199ca-0408-4042-bf61-91645a80ca5f,1998.13,27,3.199,Delivery Bike,Male,41,0.184,Urban West,2,1,10,3,943
